,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
141578,23497,1.4.1,1,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,37.531,,1,1,1,,-0.104,8.599,-0.563,0.876,12.0,28.0
141581,23497,1.4.4,4,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,39.223,,4,4,4,,-0.541,4.084,-0.799,0.5,5.0,15.0
141582,23497,1.4.5,5,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,38.271,,0,0,0,,0.112,9.158,-0.185,1.0,0.0,0.0
141583,23497,1.4.6,6,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,34.156,,0,0,0,,0.077,8.708,-0.377,0.96,0.0,0.0
141590,23497,1.6.1,1,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,31.01,,4,4,4,,-0.003,5.985,0.292,0.592,65.0,0.0
141591,23497,1.6.2,2,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,33.82,,0,0,0,,-0.478,9.357,-0.473,0.801,0.0,0.0
141592,23497,1.6.3,3,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,37.135,,4,4,4,,-0.258,8.094,0.115,0.717,88.0,55.0
141593,23497,1.6.4,4,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,34.425,,1,1,1,,-0.174,6.566,0.07,0.696,63.0,46.0
141596,23497,1.7.1,1,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,34.063,,2,2,2,,-0.451,7.748,-0.356,0.751,9.0,33.0
141597,23497,1.7.2,2,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,35.986,,6,6,6,,-0.357,9.928,-0.241,1.148,88.0,42.0
141598,23497,1.7.3,3,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,26.472,,1,0,1,Wd,0.199,3.769,0.351,0.518,0.0,0.0
141599,23497,1.7.4,3,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,35.047,,0,0,0,,-0.664,2.968,-0.8,0.377,0.0,0.0
141600,23497,1.7.5,4,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,33.671,,1,1,1,,-0.792,2.837,-0.812,0.413,12.0,42.0
141609,23497,1.8.6,6,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,34.312,,0,0,0,,-0.672,7.182,-0.552,0.84,0.0,0.0
141616,23497,1.10.1,1,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,32.249,,1,1,1,,-0.962,8.305,-0.886,0.654,7.0,31.0
141618,23497,1.10.3,3,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,35.315,,1,0,1,Wd,-1.107,9.481,-1.247,1.012,0.0,0.0
141619,23497,1.10.4,3,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.3,,1,1,1,,-0.388,1.831,-0.36,0.164,25.0,24.0
141621,23497,1.10.6,5,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.87,,1,1,1,,-0.801,8.762,-0.864,0.714,12.0,31.0
141629,23497,1.12.1,1,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,33.856,,2,2,2,,-0.45,8.298,0.012,0.771,67.0,17.0
141630,23497,1.12.2,2,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,34.807,,1,1,1,,-0.746,8.691,-0.647,0.893,58.0,64.0
141633,23497,1.12.5,5,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,33.888,,4,4,4,,-0.29,7.297,0.155,0.856,49.0,0.0
141634,23497,1.12.6,6,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,34.292,,0,0,0,,-0.791,5.296,-0.7,0.732,0.0,0.0
141636,23497,1.13.2,2,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,33.706,,2,2,2,,-0.514,13.133,-0.566,1.742,69.0,19.0
141637,23497,1.13.3,3,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.482,,6,6,6,,-0.778,7.565,-0.748,0.74,34.0,83.0
141638,23497,1.13.4,4,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,33.885,,1,0,1,Wd,-1.056,0.269,-1.053,0.069,0.0,0.0
141639,23497,1.13.5,4,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,35.583,,4,4,4,,-0.611,13.912,-0.904,1.866,0.0,57.0
141640,23497,1.13.6,5,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.823,,2,2,2,,-1.028,8.599,-1.202,0.741,9.0,35.0
141641,23497,1.13.7,6,Jos Buttler,509,True,Sanju Samson,258,Sandeep Sharma,1112,True,MEDIUM_SEAM,36.1,,1,1,1,,-0.378,1.294,-0.336,0.156,25.0,19.0
141642,23497,1.14.1,1,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,35.026,,1,1,1,,-0.633,7.331,-0.453,0.79,27.0,19.0
141646,23497,1.14.5,5,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,33.979,,6,6,6,,-0.516,6.12,-0.241,0.683,83.0,66.0
141647,23497,1.14.6,6,Jos Buttler,509,True,Sanju Samson,258,Khaleel Ahmed,2964,False,MEDIUM_SEAM,40.94,,0,0,0,,-0.932,9.341,-0.708,1.043,0.0,0.0
141656,23497,1.16.3,3,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,33.823,,4,4,4,,-0.526,6.635,-0.426,0.716,23.0,2.0
141657,23497,1.16.4,4,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,37.295,,2,2,2,,-0.256,3.097,-0.113,0.314,65.0,62.0
141658,23497,1.16.5,5,Jos Buttler,509,True,Sanju Samson,258,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,33.354,,1,1,1,,-0.807,7.019,-0.99,0.691,12.0,24.0
141663,23497,1.17.4,3,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,34.188,,4,4,4,,-0.844,3.042,-0.939,0.337,58.0,0.0
141664,23497,1.17.5,4,Jos Buttler,509,True,Sanju Samson,258,Vijay Shankar,1083,True,MEDIUM_SEAM,34.689,,2,0,2,Wd,0.789,-4.832,0.51,0.811,0.0,0.0
141666,23497,1.17.7,5,Jos Buttler,509,True,Riyan Parag,4445,Vijay Shankar,1083,True,MEDIUM_SEAM,34.958,,4,4,4,,-0.846,9.189,-1.22,1.003,0.0,39.0
141667,23497,1.17.8,6,Jos Buttler,509,True,Riyan Parag,4445,Vijay Shankar,1083,True,MEDIUM_SEAM,31.515,,1,1,1,,-0.374,10.053,0.029,0.982,65.0,31.0
141668,23497,1.18.1,1,Jos Buttler,509,True,Riyan Parag,4445,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,37.694,,1,1,1,,-0.154,3.384,0.006,0.304,69.0,57.0
141670,23497,1.18.3,3,Jos Buttler,509,True,Riyan Parag,4445,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,35.244,,1,0,1,Wd,-0.974,7.73,-1.172,0.753,0.0,0.0
141671,23497,1.18.4,3,Jos Buttler,509,True,Riyan Parag,4445,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,38.346,,1,1,1,,0.032,0.247,0.045,0.06,49.0,71.0
141676,23497,1.19.2,2,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,35.31,,6,6,6,,-0.668,4.452,-0.648,0.477,27.0,83.0
141677,23497,1.19.3,3,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,33.875,,0,0,0,,-0.483,13.064,-0.67,1.583,0.0,0.0
141678,23497,1.19.4,4,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.421,,4,4,4,,-0.652,13.68,-1.228,1.434,0.0,33.0
141679,23497,1.19.5,5,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,35.957,,7,6,7,Nb,-0.354,3.476,-0.19,0.394,54.0,83.0
141680,23497,1.19.6,5,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,36.165,,6,6,6,,-0.657,12.923,-1.054,1.559,0.0,39.0
141681,23497,1.19.7,6,Jos Buttler,509,True,Riyan Parag,4445,Sandeep Sharma,1112,True,MEDIUM_SEAM,34.331,b Sandeep Sharma,0,0,0,,-0.715,6.172,-0.635,0.438,0.0,0.0
